Repository Name,PR Title,PR URL,Age (days)
productsupcom/ds-category-prediction,Bump werkzeug from 2.1.2 to 2.2.3,https://github.com/productsupcom/ds-category-prediction/pull/59,377
productsupcom/ds-category-prediction,Bump ipython from 8.4.0 to 8.10.0,https://github.com/productsupcom/ds-category-prediction/pull/58,382
productsupcom/ds-category-prediction,Bump oauthlib from 3.2.0 to 3.2.2,https://github.com/productsupcom/ds-category-prediction/pull/57,386
productsupcom/ds-category-prediction,Bump certifi from 2022.6.15 to 2022.12.7,https://github.com/productsupcom/ds-category-prediction/pull/55,446
productsupcom/ds-category-prediction,Bump pillow from 9.2.0 to 9.3.0,https://github.com/productsupcom/ds-category-prediction/pull/54,463
productsupcom/ds-category-prediction,Bump tensorflow from 2.9.1 to 2.9.3,https://github.com/productsupcom/ds-category-prediction/pull/53,463
productsupcom/ds-category-prediction,Bump joblib from 1.1.0 to 1.2.0,https://github.com/productsupcom/ds-category-prediction/pull/47,515
productsupcom/ds-category-prediction,Bump protobuf from 3.19.4 to 3.19.5,https://github.com/productsupcom/ds-category-prediction/pull/42,522
productsupcom/bin-cde-pinterest,Build(deps): Bump productsupcom/cde-binary-framework from 1.3.18 to 1.4.3,https://github.com/productsupcom/bin-cde-pinterest/pull/22,387
productsupcom/bin-cde-pinterest,Build(deps): Bump nesbot/carbon from 2.62.1 to 2.66.0,https://github.com/productsupcom/bin-cde-pinterest/pull/20,394
productsupcom/api-export-bundle,Update productsupcom/lib-dataflow requirement from ^6.3.5 to ^7.1.0,https://github.com/productsupcom/api-export-bundle/pull/48,288
productsupcom/bin-cde-tiktok-shops-api,Build(deps): Bump productsupcom/cde-binary-framework from 1.4.9 to 1.5.1,https://github.com/productsupcom/bin-cde-tiktok-shops-api/pull/54,0
productsupcom/bin-cde-tiktok-shops-api,Build(deps): Bump nvuln/tiktokshop-php from 1.1.15 to 2.0.0,https://github.com/productsupcom/bin-cde-tiktok-shops-api/pull/49,121
productsupcom/lib-column-filter,Update psr/log requirement from <3 to <4,https://github.com/productsupcom/lib-column-filter/pull/1,50
productsupcom/bin-cde-youtube,Bump productsupcom/cde-binary-framework from 1.3.21 to 1.4.6,https://github.com/productsupcom/bin-cde-youtube/pull/29,261
productsupcom/bin-cde-youtube,Bump google/apiclient from 2.13.2 to 2.15.0,https://github.com/productsupcom/bin-cde-youtube/pull/27,285
productsupcom/bin-cde-youtube,Bump guzzlehttp/psr7 from 2.4.3 to 2.5.0,https://github.com/productsupcom/bin-cde-youtube/pull/22,314
productsupcom/bin-cde-youtube-analytics,Bump google/apiclient from 2.12.6 to 2.13.1,https://github.com/productsupcom/bin-cde-youtube-analytics/pull/8,351
productsupcom/bin-cde-import-walgreens-lia,Bump productsupcom/cde-binary-framework from 1.3.21 to 1.4.3,https://github.com/productsupcom/bin-cde-import-walgreens-lia/pull/33,391
productsupcom/bin-cde-import-walgreens-lia,Bump league/flysystem-ftp from 3.4.0 to 3.10.3,https://github.com/productsupcom/bin-cde-import-walgreens-lia/pull/28,470
productsupcom/bin-xml-go,bin-xml golang writer,https://github.com/productsupcom/bin-xml-go/pull/1,588
productsupcom/app-exports,DEV-16443  Add keycloak to app-exports SPA,https://github.com/productsupcom/app-exports/pull/108,104
productsupcom/bin-cde-bigcommerce-oauth,Bump guzzlehttp/psr7 from 2.4.1 to 2.5.0,https://github.com/productsupcom/bin-cde-bigcommerce-oauth/pull/5,314
productsupcom/bin-cde-mysql-import,Bump guzzlehttp/psr7 from 2.4.0 to 2.5.0,https://github.com/productsupcom/bin-cde-mysql-import/pull/3,314
productsupcom/pup-schematics,Bump ip from 2.0.0 to 2.0.1 in /pup,https://github.com/productsupcom/pup-schematics/pull/39,7
productsupcom/pup-schematics,Bump axios from 1.4.0 to 1.6.7 in /pup,https://github.com/productsupcom/pup-schematics/pull/37,33
productsupcom/pup-schematics,Bump @babel/traverse from 7.22.4 to 7.23.9 in /pup/src/jest-setup,https://github.com/productsupcom/pup-schematics/pull/36,33
productsupcom/pup-schematics,Bump follow-redirects from 1.15.2 to 1.15.4 in /pup,https://github.com/productsupcom/pup-schematics/pull/34,48
productsupcom/pup-schematics,Bump follow-redirects from 1.15.2 to 1.15.4 in /pup/src/jest-setup,https://github.com/productsupcom/pup-schematics/pull/33,48
productsupcom/go-analyzer,stuff,https://github.com/productsupcom/go-analyzer/pull/1,568
productsupcom/bin-cde-movableink,Build(deps): Bump productsupcom/cde-binary-framework from 1.3.18 to 1.4.3,https://github.com/productsupcom/bin-cde-movableink/pull/22,390
productsupcom/bin-cde-movableink,Build(deps): Bump nesbot/carbon from 2.62.1 to 2.66.0,https://github.com/productsupcom/bin-cde-movableink/pull/20,394
productsupcom/bin-service-category-prediction,Bump google/protobuf from 3.21.11 to 3.23.1,https://github.com/productsupcom/bin-service-category-prediction/pull/39,286
productsupcom/bin-service-category-prediction,Bump google/common-protos from 3.1.0 to 4.1.0,https://github.com/productsupcom/bin-service-category-prediction/pull/38,294
productsupcom/bin-service-category-prediction,Bump grpc/grpc from 1.42.0 to 1.52.0,https://github.com/productsupcom/bin-service-category-prediction/pull/31,366
productsupcom/bin-service-category-prediction,Bump symfony/http-kernel from 6.0.16 to 6.0.20,https://github.com/productsupcom/bin-service-category-prediction/pull/29,391
productsupcom/bin-service-category-prediction,Bump nesbot/carbon from 2.64.0 to 2.66.0,https://github.com/productsupcom/bin-service-category-prediction/pull/28,394
productsupcom/bin-service-category-prediction,Bump symfony/console from 6.0.16 to 6.0.19,https://github.com/productsupcom/bin-service-category-prediction/pull/27,397
productsupcom/bin-service-category-prediction,Bump productsupcom/logger-binary from 5.0.1 to 5.1.1,https://github.com/productsupcom/bin-service-category-prediction/pull/26,400
productsupcom/go-fixencoding,Bump golang.org/x/text from 0.3.7 to 0.3.8,https://github.com/productsupcom/go-fixencoding/pull/1,370
productsupcom/bin-cde-fnac,Bump guzzlehttp/psr7 from 2.4.0 to 2.5.0,https://github.com/productsupcom/bin-cde-fnac/pull/2,314
productsupcom/bin-cde-commission-junction,Bump productsupcom/cde-binary-framework from 1.4.1 to 1.5.1,https://github.com/productsupcom/bin-cde-commission-junction/pull/38,0
productsupcom/bin-cde-commission-junction,Bump productsupcom/lib-sqlite from 6.12.1 to 6.13.0,https://github.com/productsupcom/bin-cde-commission-junction/pull/37,2
productsupcom/bin-cde-commission-junction,Bump halaxa/json-machine from 1.1.3 to 1.1.4,https://github.com/productsupcom/bin-cde-commission-junction/pull/31,91
productsupcom/bin-cde-commission-junction,Bump guzzlehttp/psr7 from 2.4.3 to 2.5.0,https://github.com/productsupcom/bin-cde-commission-junction/pull/20,314
productsupcom/bin-cde-sony-import,Bump guzzlehttp/psr7 from 2.4.3 to 2.5.0,https://github.com/productsupcom/bin-cde-sony-import/pull/11,314
productsupcom/bin-cde-vtex,Bump clue/mq-react from 1.5.0 to 1.6.0,https://github.com/productsupcom/bin-cde-vtex/pull/35,212
productsupcom/bin-cde-vtex,Bump react/promise from 2.9.0 to 3.0.0,https://github.com/productsupcom/bin-cde-vtex/pull/34,231
productsupcom/bin-cde-vtex,Bump react/async from 4.0.0 to 4.1.0,https://github.com/productsupcom/bin-cde-vtex/pull/33,247
productsupcom/bin-cde-vtex,Bump react/stream from 1.2.0 to 1.3.0,https://github.com/productsupcom/bin-cde-vtex/pull/32,254
productsupcom/bin-cde-vtex,Bump productsupcom/cde-binary-framework from 1.4.3 to 1.4.6,https://github.com/productsupcom/bin-cde-vtex/pull/31,261
productsupcom/bin-cde-vtex,Bump react/http from 1.8.0 to 1.9.0,https://github.com/productsupcom/bin-cde-vtex/pull/27,307
productsupcom/bin-cde-vtex,Bump guzzlehttp/psr7 from 2.4.4 to 2.5.0,https://github.com/productsupcom/bin-cde-vtex/pull/26,314
productsupcom/bin-cde-bazaarvoice,Bump productsupcom/cde-binary-framework from 1.4.9 to 1.5.1,https://github.com/productsupcom/bin-cde-bazaarvoice/pull/48,0
productsupcom/bin-cde-bazaarvoice,Bump symfony/process from 6.3.4 to 6.4.4,https://github.com/productsupcom/bin-cde-bazaarvoice/pull/47,0
productsupcom/bin-cde-bazaarvoice,Bump symfony/filesystem from 5.4.25 to 6.4.3,https://github.com/productsupcom/bin-cde-bazaarvoice/pull/44,27
productsupcom/bin-cde-bazaarvoice,Bump guzzlehttp/psr7 from 2.4.3 to 2.5.0,https://github.com/productsupcom/bin-cde-bazaarvoice/pull/17,303
productsupcom/channel-management,DEV 16279 decouple user,https://github.com/productsupcom/channel-management/pull/536,0
productsupcom/channel-management,Bump symfony/security-bundle from 7.0.2 to 7.0.4,https://github.com/productsupcom/channel-management/pull/532,0
productsupcom/channel-management,Bump symfony/framework-bundle from 6.4.2 to 6.4.4,https://github.com/productsupcom/channel-management/pull/531,0
productsupcom/channel-management,Bump symfony/serializer from 7.0.2 to 7.0.4,https://github.com/productsupcom/channel-management/pull/530,0
productsupcom/channel-management,removed setup.sql usage for staging,https://github.com/productsupcom/channel-management/pull/528,1
productsupcom/channel-management,Bump doctrine/doctrine-bundle from 2.11.1 to 2.11.3,https://github.com/productsupcom/channel-management/pull/525,2
productsupcom/channel-management,Bump doctrine/orm from 2.17.4 to 3.0.1,https://github.com/productsupcom/channel-management/pull/524,2
productsupcom/channel-management,Bump phpstan/phpdoc-parser from 1.25.0 to 1.26.0,https://github.com/productsupcom/channel-management/pull/521,2
productsupcom/channel-management,DEV-17047: Context implementation,https://github.com/productsupcom/channel-management/pull/517,2
productsupcom/channel-management,Bump productsupcom/lib-behat-openapi from 3.2.0 to 4.0.0,https://github.com/productsupcom/channel-management/pull/509,26
productsupcom/channel-management,Dev 17054 update export repository,https://github.com/productsupcom/channel-management/pull/508,26
productsupcom/bin-service-transpose-intcomex,Bump productsupcom/lib-sqlite from 6.11.1 to 6.13.0,https://github.com/productsupcom/bin-service-transpose-intcomex/pull/15,2
productsupcom/bin-service-transpose-intcomex,Bump productsupcom/logger-binary from 5.0.1 to 5.1.1,https://github.com/productsupcom/bin-service-transpose-intcomex/pull/11,400
productsupcom/bin-service-transpose-intcomex,Bump productsupcom/lib-service from 4.1.0 to 4.2.0,https://github.com/productsupcom/bin-service-transpose-intcomex/pull/4,496
productsupcom/app-scheduling,DEV-16448 Add keycloak to app-scheduling SPA,https://github.com/productsupcom/app-scheduling/pull/74,100
productsupcom/app-scheduling,[WIP] SLS-1358 - Adds the capability to schledule a site monthly/quarterly/yearly,https://github.com/productsupcom/app-scheduling/pull/72,123
productsupcom/app-scheduling,Bump word-wrap from 1.2.3 to 1.2.4,https://github.com/productsupcom/app-scheduling/pull/71,223
productsupcom/app-scheduling,Bump semver from 5.7.1 to 5.7.2,https://github.com/productsupcom/app-scheduling/pull/70,231
productsupcom/app-scheduling,Bump tough-cookie from 4.1.2 to 4.1.3,https://github.com/productsupcom/app-scheduling/pull/69,233
productsupcom/app-scheduling,Bump minimist from 1.2.5 to 1.2.8,https://github.com/productsupcom/app-scheduling/pull/64,289
productsupcom/app-scheduling,Bump loader-utils from 2.0.3 to 2.0.4,https://github.com/productsupcom/app-scheduling/pull/62,289
productsupcom/app-scheduling,Bump decode-uri-component from 0.2.0 to 0.2.2,https://github.com/productsupcom/app-scheduling/pull/61,289
productsupcom/bin-cde-riversand,Bump guzzlehttp/psr7 from 2.4.1 to 2.5.0,https://github.com/productsupcom/bin-cde-riversand/pull/13,314
productsupcom/bin-cde-google-analytics4,Bump google/analytics-data from 0.9.5 to 0.11.0,https://github.com/productsupcom/bin-cde-google-analytics4/pull/21,233
productsupcom/bin-cde-google-analytics4,Bump google/apiclient from 2.13.2 to 2.15.0,https://github.com/productsupcom/bin-cde-google-analytics4/pull/19,285
productsupcom/ops-tools,Bump urllib3 from 2.0.6 to 2.0.7 in /scripts/qlik,https://github.com/productsupcom/ops-tools/pull/7,133
productsupcom/bin-cde-magento-2,Bump guzzlehttp/psr7 from 2.4.1 to 2.5.0,https://github.com/productsupcom/bin-cde-magento-2/pull/13,314
productsupcom/bin-cde-magento-2,Bump productsupcom/cde-binary-framework from 1.3.19 to 1.4.3,https://github.com/productsupcom/bin-cde-magento-2/pull/12,387
productsupcom/bin-cde-magento-2,Bump symfony/stopwatch from 6.0.13 to 6.0.19,https://github.com/productsupcom/bin-cde-magento-2/pull/10,399
productsupcom/bin-cde-lidl,Bump productsupcom/cde-binary-framework from 1.4.3 to 1.5.1,https://github.com/productsupcom/bin-cde-lidl/pull/38,0
productsupcom/bin-cde-lidl,Bump guzzlehttp/guzzle from 7.5.0 to 7.8.1,https://github.com/productsupcom/bin-cde-lidl/pull/34,86
productsupcom/bin-cde-lidl,Bump symfony/serializer from 5.4.21 to 5.4.25,https://github.com/productsupcom/bin-cde-lidl/pull/30,245
productsupcom/bin-cde-lidl,Bump symfony/serializer-pack from 1.2.0 to 1.3.0,https://github.com/productsupcom/bin-cde-lidl/pull/28,268
productsupcom/bin-cde-lidl,Bump guzzlehttp/psr7 from 2.4.3 to 2.5.0,https://github.com/productsupcom/bin-cde-lidl/pull/20,314
productsupcom/bin-cde-lidl,Bump league/oauth2-client from 2.6.1 to 2.7.0,https://github.com/productsupcom/bin-cde-lidl/pull/18,317
productsupcom/event-bus-service,CHANGED internal domains,https://github.com/productsupcom/event-bus-service/pull/4,103
productsupcom/event-bus-service,Bump golang.org/x/net from 0.0.0-20220906165146-f3363e06e74c to 0.7.0,https://github.com/productsupcom/event-bus-service/pull/3,368
productsupcom/event-bus-service,Bump monolog/monolog from 2.8.0 to 3.2.0,https://github.com/productsupcom/event-bus-service/pull/2,488
productsupcom/flysystem-ssh-shell,Feature/dev 16321 upgrade flysystem v3,https://github.com/productsupcom/flysystem-ssh-shell/pull/4,41
productsupcom/bin-cde-cartier,Bump async-aws/s3 from 1.13.0 to 2.0.0,https://github.com/productsupcom/bin-cde-cartier/pull/28,204
productsupcom/publish-queue-watcher,Bump follow-redirects from 1.15.2 to 1.15.4,https://github.com/productsupcom/publish-queue-watcher/pull/3,49
productsupcom/publish-queue-watcher,Bump axios from 0.27.2 to 1.6.0,https://github.com/productsupcom/publish-queue-watcher/pull/2,109
productsupcom/publish-queue-watcher,Bump next from 13.0.5 to 13.5.0,https://github.com/productsupcom/publish-queue-watcher/pull/1,126
productsupcom/bin-cde-gdsn-import,Bump productsupcom/cde-binary-framework from 1.4.3 to 1.5.1,https://github.com/productsupcom/bin-cde-gdsn-import/pull/63,0
productsupcom/bin-cde-gdsn-import,Bump league/flysystem-ftp from 3.10.3 to 3.24.0,https://github.com/productsupcom/bin-cde-gdsn-import/pull/60,23
productsupcom/bin-cde-gdsn-import,Bump league/flysystem from 3.12.3 to 3.24.0,https://github.com/productsupcom/bin-cde-gdsn-import/pull/59,23
productsupcom/bin-cde-gdsn-import,Bump league/flysystem-sftp-v3 from 3.10.3 to 3.23.1,https://github.com/productsupcom/bin-cde-gdsn-import/pull/55,30
productsupcom/bin-cde-gdsn-import,Bump guzzlehttp/psr7 from 2.4.3 to 2.5.0,https://github.com/productsupcom/bin-cde-gdsn-import/pull/24,314
productsupcom/bin-cde-google-promotion,Bump productsupcom/cde-binary-framework from 1.4.9 to 1.5.1,https://github.com/productsupcom/bin-cde-google-promotion/pull/38,0
productsupcom/data-inspection-utils,Bump symfony/twig-bridge from 6.2.1 to 6.3.8,https://github.com/productsupcom/data-inspection-utils/pull/2,107
productsupcom/data-inspection-utils,Bump symfony/http-kernel from 6.2.2 to 6.2.6,https://github.com/productsupcom/data-inspection-utils/pull/1,391
productsupcom/bin-cde-meta-shops-ads,Bump productsupcom/cde-binary-framework from 1.4.3 to 1.5.1,https://github.com/productsupcom/bin-cde-meta-shops-ads/pull/51,0
productsupcom/bin-cde-meta-shops-ads,Bump webpatser/laravel-uuid from 4.0.1 to 4.0.2,https://github.com/productsupcom/bin-cde-meta-shops-ads/pull/48,77
productsupcom/api-keycloak-bundle,[DEV-11208] Keycloak integration,https://github.com/productsupcom/api-keycloak-bundle/pull/2,139
productsupcom/bin-cde-nationale-vacature-bank,Bump productsupcom/cde-binary-framework from 1.4.3 to 1.5.1,https://github.com/productsupcom/bin-cde-nationale-vacature-bank/pull/11,0
productsupcom/bin-cde-nationale-vacature-bank,Bump guzzlehttp/psr7 from 2.4.4 to 2.5.0,https://github.com/productsupcom/bin-cde-nationale-vacature-bank/pull/2,314
productsupcom/bin-cde-manomano,Bump productsupcom/cde-binary-framework from 1.4.9 to 1.5.1,https://github.com/productsupcom/bin-cde-manomano/pull/42,0
productsupcom/bin-cde-manomano,Bump nesbot/carbon from 2.66.0 to 3.0.2,https://github.com/productsupcom/bin-cde-manomano/pull/40,21
productsupcom/processing-testing,Bump symfony/process from 6.2.11 to 6.3.4,https://github.com/productsupcom/processing-testing/pull/47,184
productsupcom/processing-testing,Bump symfony/console from 6.2.11 to 6.3.4,https://github.com/productsupcom/processing-testing/pull/46,184
productsupcom/processing-testing,Bump nesbot/carbon from 2.67.0 to 2.69.0,https://github.com/productsupcom/processing-testing/pull/45,195
productsupcom/processing-testing,Bump phpunit/phpunit from 10.1.3 to 10.3.2,https://github.com/productsupcom/processing-testing/pull/44,196
productsupcom/processing-testing,Bump brianium/paratest from 7.1.4 to 7.2.5,https://github.com/productsupcom/processing-testing/pull/43,203
productsupcom/processing-testing,Bump symfony/yaml from 6.2.10 to 6.3.3,https://github.com/productsupcom/processing-testing/pull/38,211
productsupcom/processing-testing,Bump monolog/monolog from 3.3.1 to 3.4.0,https://github.com/productsupcom/processing-testing/pull/27,250
productsupcom/bin-cde-starter-repo,Bump productsupcom/cde-binary-framework from 1.4.3 to 1.4.6,https://github.com/productsupcom/bin-cde-starter-repo/pull/4,261
productsupcom/bin-cde-starter-repo,Bump guzzlehttp/psr7 from 2.4.4 to 2.5.0,https://github.com/productsupcom/bin-cde-starter-repo/pull/1,314
productsupcom/test-bin-cde-starter-template,Bump productsupcom/cde-binary-framework from 1.4.3 to 1.4.6,https://github.com/productsupcom/test-bin-cde-starter-template/pull/4,261
productsupcom/test-bin-cde-starter-template,Bump guzzlehttp/psr7 from 2.4.4 to 2.5.0,https://github.com/productsupcom/test-bin-cde-starter-template/pull/1,314
productsupcom/retailpx-gitlab-2-github-migrationscripts,Bump xml2js from 0.4.19 to 0.5.0,https://github.com/productsupcom/retailpx-gitlab-2-github-migrationscripts/pull/1,323
productsupcom/retailpx-public-api-docs,chore(deps-dev): bump postcss from 8.3.0 to 8.4.31,https://github.com/productsupcom/retailpx-public-api-docs/pull/26,144
productsupcom/retailpx-public-api-docs,chore(deps-dev): bump word-wrap from 1.2.3 to 1.2.4,https://github.com/productsupcom/retailpx-public-api-docs/pull/17,223
productsupcom/retailpx-public-api-docs,chore(deps): bump semver from 5.7.1 to 5.7.2,https://github.com/productsupcom/retailpx-public-api-docs/pull/16,231
productsupcom/retailpx-public-api-docs,Jenkins upload fix,https://github.com/productsupcom/retailpx-public-api-docs/pull/8,253
productsupcom/retailpx-public-api-docs,chore(deps): bump loader-utils from 1.4.0 to 1.4.2,https://github.com/productsupcom/retailpx-public-api-docs/pull/1,341
productsupcom/retailpx-chatops,Bump golang.org/x/net from 0.2.0 to 0.17.0,https://github.com/productsupcom/retailpx-chatops/pull/2,139
productsupcom/retailpx-retailpx-tools,Bump golang.org/x/crypto from 0.0.0-20220722155217-630584e8d5aa to 0.17.0,https://github.com/productsupcom/retailpx-retailpx-tools/pull/2,71
productsupcom/retailpx-story-web-component,Bump word-wrap from 1.2.3 to 1.2.4,https://github.com/productsupcom/retailpx-story-web-component/pull/6,223
productsupcom/retailpx-story-web-component,Bump semver from 5.7.1 to 5.7.2,https://github.com/productsupcom/retailpx-story-web-component/pull/5,230
productsupcom/retailpx-certifai,Bump langchain from 0.0.349 to 0.1.0,https://github.com/productsupcom/retailpx-certifai/pull/249,1
productsupcom/retailpx-certifai,Refactoring Jenkins,https://github.com/productsupcom/retailpx-certifai/pull/239,36
productsupcom/retailpx-certifai,Cer 68 parallelise gpt,https://github.com/productsupcom/retailpx-certifai/pull/215,75
productsupcom/retailpx-certifai,Cer 45 prompt optimization,https://github.com/productsupcom/retailpx-certifai/pull/195,102
productsupcom/retailpx-certifai,Cer 10 separate api and kedro,https://github.com/productsupcom/retailpx-certifai/pull/181,110
productsupcom/retailpx-design,Bump xml2js from 0.4.19 to 0.5.0,https://github.com/productsupcom/retailpx-design/pull/1,323
productsupcom/retailpx-mini-pxm-frontend,Bump word-wrap from 1.2.3 to 1.2.4 in /frontend,https://github.com/productsupcom/retailpx-mini-pxm-frontend/pull/11,223
productsupcom/retailpx-mini-pxm-frontend,Bump semver from 6.3.0 to 6.3.1 in /frontend,https://github.com/productsupcom/retailpx-mini-pxm-frontend/pull/10,230
productsupcom/retailpx-mini-pxm-frontend,Bump tough-cookie from 4.0.0 to 4.1.3 in /frontend,https://github.com/productsupcom/retailpx-mini-pxm-frontend/pull/9,233
productsupcom/retailpx-mini-pxm-frontend,Bump vite from 2.7.9 to 2.9.16 in /frontend,https://github.com/productsupcom/retailpx-mini-pxm-frontend/pull/8,267
productsupcom/retailpx-intern-mario-hendriks,Bump semver from 7.3.5 to 7.5.4 in /frontend,https://github.com/productsupcom/retailpx-intern-mario-hendriks/pull/10,230
productsupcom/retailpx-intern-mario-hendriks,Bump vite from 2.8.6 to 2.9.16 in /frontend,https://github.com/productsupcom/retailpx-intern-mario-hendriks/pull/8,267
productsupcom/retailpx-intern-tom-van-kaathoven,Bump requests from 2.18.4 to 2.31.0 in /imagerecognition,https://github.com/productsupcom/retailpx-intern-tom-van-kaathoven/pull/9,281
productsupcom/retailpx-intern-tom-van-kaathoven,Bump flask from 2.0.3 to 2.3.2 in /imagerecognition,https://github.com/productsupcom/retailpx-intern-tom-van-kaathoven/pull/8,302
productsupcom/retailpx-intern-tom-van-kaathoven,Bump redis from 4.1.4 to 4.4.4 in /imagerecognition,https://github.com/productsupcom/retailpx-intern-tom-van-kaathoven/pull/7,333
productsupcom/retailpx-v1-frontend-v1,Bump word-wrap from 1.2.3 to 1.2.4 in /frontend,https://github.com/productsupcom/retailpx-v1-frontend-v1/pull/8,223
productsupcom/retailpx-v1-frontend-v1,Bump semver from 5.3.0 to 5.7.2 in /frontend,https://github.com/productsupcom/retailpx-v1-frontend-v1/pull/7,232
productsupcom/retailpx-v1-frontend-v1,"Bump tough-cookie, @vue/cli-plugin-eslint, @vue/cli-plugin-typescript, @vue/cli-plugin-unit-jest and @vue/cli-service in /frontend",https://github.com/productsupcom/retailpx-v1-frontend-v1/pull/6,235
productsupcom/retailpx-theme,Bump word-wrap from 1.2.3 to 1.2.4,https://github.com/productsupcom/retailpx-theme/pull/6,223
productsupcom/retailpx-theme,"Bump tough-cookie, @vue/cli-plugin-babel, @vue/cli-plugin-eslint, @vue/cli-plugin-router, @vue/cli-service and node-sass",https://github.com/productsupcom/retailpx-theme/pull/5,234
productsupcom/retailpx-containers,Disable server tokens on prod nginx,https://github.com/productsupcom/retailpx-containers/pull/3,99
productsupcom/retailpx-intern-niek-van-gogh-poc-feedback-loop,Bump xml2js and typeorm in /backend,https://github.com/productsupcom/retailpx-intern-niek-van-gogh-poc-feedback-loop/pull/7,322
productsupcom/retailpx-intern-niek-van-gogh-poc-feedback-loop,"Draft: Resolve ""Start the initial frontend structure""",https://github.com/productsupcom/retailpx-intern-niek-van-gogh-poc-feedback-loop/pull/6,336
productsupcom/retailpx-dms-containers,gitlab file fix,https://github.com/productsupcom/retailpx-dms-containers/pull/2,210
productsupcom/retailpx-dms-frontend,Bump postcss from 7.0.35 to 8.4.31 in /frontend,https://github.com/productsupcom/retailpx-dms-frontend/pull/11,144
productsupcom/retailpx-dms-frontend,Bump semver from 5.7.1 to 5.7.2 in /frontend,https://github.com/productsupcom/retailpx-dms-frontend/pull/9,230
productsupcom/retailpx-dms-frontend,Bump tough-cookie from 4.0.0 to 4.1.3 in /frontend,https://github.com/productsupcom/retailpx-dms-frontend/pull/8,233
productsupcom/retailpx-dms-backend,Bump nyholm/psr7 from 1.4.0 to 1.7.0 in /backend,https://github.com/productsupcom/retailpx-dms-backend/pull/8,312
productsupcom/retailpx-dms-backend,Bump guzzlehttp/psr7 from 1.8.2 to 1.9.1 in /backend,https://github.com/productsupcom/retailpx-dms-backend/pull/7,314
productsupcom/retailpx-intern-stages-niek-van-gogh-poc-svg-animations,Bump debug in /poc,https://github.com/productsupcom/retailpx-intern-stages-niek-van-gogh-poc-svg-animations/pull/14,148
productsupcom/retailpx-intern-niek-van-gogh-poc-nuxt-prismic-discovery,Bump semver from 5.7.1 to 5.7.2 in /website,https://github.com/productsupcom/retailpx-intern-niek-van-gogh-poc-nuxt-prismic-discovery/pull/15,231
productsupcom/retailpx-intern-niek-van-gogh-poc-nuxt-prismic-discovery,Bump semver and nuxt in /website,https://github.com/productsupcom/retailpx-intern-niek-van-gogh-poc-nuxt-prismic-discovery/pull/14,248
productsupcom/retailpx-intern-niek-van-gogh-poc-deployment,Bump semver from 5.7.1 to 5.7.2 in /website,https://github.com/productsupcom/retailpx-intern-niek-van-gogh-poc-deployment/pull/15,231
productsupcom/retailpx-intern-niek-van-gogh-poc-deployment,Bump semver and nuxt in /website,https://github.com/productsupcom/retailpx-intern-niek-van-gogh-poc-deployment/pull/14,248
productsupcom/retailpx-intern-niek-van-gogh-internship-checklist,Bump guzzlehttp/psr7 from 1.7.0 to 1.9.1 in /backend,https://github.com/productsupcom/retailpx-intern-niek-van-gogh-internship-checklist/pull/7,314
productsupcom/retailpx-intern-niek-van-gogh-onderzoeksrapportage,Bump guzzlehttp/psr7 from 1.7.0 to 1.9.1 in /backend,https://github.com/productsupcom/retailpx-intern-niek-van-gogh-onderzoeksrapportage/pull/7,314
productsupcom/retailpx-infrastructure,Bump requests from 2.26.0 to 2.31.0 in /gs1/as2,https://github.com/productsupcom/retailpx-infrastructure/pull/7,281
productsupcom/retailpx-package-wysiwyg-editor,Bump browserify-sign from 4.0.4 to 4.2.2,https://github.com/productsupcom/retailpx-package-wysiwyg-editor/pull/11,123
productsupcom/retailpx-package-wysiwyg-editor,Bump lodash from 4.17.15 to 4.17.21,https://github.com/productsupcom/retailpx-package-wysiwyg-editor/pull/10,125
productsupcom/retailpx-package-wysiwyg-editor,Bump @babel/traverse from 7.13.15 to 7.23.2,https://github.com/productsupcom/retailpx-package-wysiwyg-editor/pull/9,134
productsupcom/retailpx-package-wysiwyg-editor,Bump fsevents from 1.1.1 to 1.2.13,https://github.com/productsupcom/retailpx-package-wysiwyg-editor/pull/8,141
productsupcom/retailpx-package-wysiwyg-editor,Bump postcss and @vue/cli-service,https://github.com/productsupcom/retailpx-package-wysiwyg-editor/pull/7,147
productsupcom/retailpx-frontend,Improvements to make user datamodel search faster,https://github.com/productsupcom/retailpx-frontend/pull/616,0
productsupcom/retailpx-frontend,Fix latest pr merges bugs to dev,https://github.com/productsupcom/retailpx-frontend/pull/615,0
productsupcom/retailpx-frontend,Bump ip from 2.0.0 to 2.0.1 in /frontend,https://github.com/productsupcom/retailpx-frontend/pull/606,7
productsupcom/retailpx-frontend,experimental PR,https://github.com/productsupcom/retailpx-frontend/pull/579,36
productsupcom/retailpx-frontend,Dev 16085 allow users to do data enrichment for advanced fields,https://github.com/productsupcom/retailpx-frontend/pull/569,54
productsupcom/retailpx-backend,Spreadsheet Export Formatter fix for missing headers and wrong order,https://github.com/productsupcom/retailpx-backend/pull/705,0
productsupcom/retailpx-backend,Sls 1884 updated MPM Pet Food template,https://github.com/productsupcom/retailpx-backend/pull/703,1
productsupcom/retailpx-backend,Hotfix/fix catalog item having some wrong code,https://github.com/productsupcom/retailpx-backend/pull/702,1
productsupcom/retailpx-backend,Dev 17285 db pruning is not working records longer then a year still exist,https://github.com/productsupcom/retailpx-backend/pull/691,4
